simpanan_id,nasabah_id,jenis_simpanan,saldo,suku_bunga_persen,tanggal_buka,mata_uang,status
SMP0013205,NSB0001037,Deposito,250000000,4.5,2022-07-22,IDR,Ditutup
SMP0013206,NSB0008774,Giro,100000000,0.5,2020-08-05,IDR,Aktif
SMP0013207,NSB0006146,Tabungan,500000,1.0,2018-07-22,IDR,Aktif
SMP0013208,NSB0004618,Giro,100000000,0.5,2023-03-18,IDR,Aktif
SMP0013209,NSB0006323,Tabungan,1000000,0.5,2017-09-15,IDR,Aktif
SMP0013210,NSB0001211,Deposito,500000000,4.0,2021-08-31,IDR,Aktif
SMP0013211,NSB0004866,Deposito,250000000,5.5,2017-09-29,IDR,Aktif
SMP0013212,NSB0001391,Deposito,50000000,5.5,2022-08-13,IDR,Aktif
SMP0013213,NSB0007075,Tabungan,250000000,0.5,2015-12-28,IDR,Aktif
SMP0013214,NSB0007851,Tabungan,10000000,0.5,2015-10-22,IDR,Aktif
SMP0013215,NSB0009818,Tabungan,100000,1.0,2018-03-04,IDR,Aktif
SMP0013216,NSB0005634,Deposito,25000000,5.5,2018-08-10,IDR,Aktif
SMP0013217,NSB0008819,Deposito,1000000000,5.0,2024-02-13,IDR,Aktif
SMP0013218,NSB0002533,Tabungan,5000000,1.0,2023-05-10,IDR,Aktif
SMP0013219,NSB0002271,Tabungan,1000000,1.5,2016-07-11,IDR,Aktif
SMP0013220,NSB0004511,Tabungan,50000000,2.0,2019-06-26,IDR,Aktif
SMP0013221,NSB0000699,Tabungan,50000000,1.5,2023-02-22,IDR,Aktif
SMP0013222,NSB0005839,Tabungan,100000000,0.5,2024-12-19,IDR,Aktif
SMP0013223,NSB0003733,Deposito,1000000000,3.5,2018-01-30,IDR,Aktif
SMP0013224,NSB0003478,Tabungan,5000000,1.5,2017-02-28,IDR,Aktif
SMP0013225,NSB0003655,Deposito,250000000,5.5,2018-02-09,IDR,Aktif
SMP0013226,NSB0000689,Tabungan,5000000,2.0,2019-04-30,IDR,Aktif
SMP0013227,NSB0008412,Giro,5000000,0.5,2015-02-25,IDR,Aktif
SMP0013228,NSB0004644,Tabungan,100000000,1.5,2022-12-07,IDR,Aktif
SMP0013229,NSB0004786,Deposito,50000000,5.5,2024-06-21,IDR,Aktif
SMP0013230,NSB0008369,Tabungan,25000000,1.0,2019-01-21,IDR,Aktif
SMP0013231,NSB0002814,Tabungan,50000000,1.0,2017-11-04,IDR,Ditutup
SMP0013232,NSB0008563,Giro,100000000,0.25,2024-03-31,IDR,Aktif
SMP0013233,NSB0003729,Deposito,250000000,4.0,2016-12-06,IDR,Aktif
SMP0013234,NSB0003367,Tabungan,500000,1.0,2020-05-16,IDR,Aktif
SMP0013235,NSB0007270,Giro,50000000,0.25,2017-07-28,IDR,Aktif
SMP0013236,NSB0007084,Tabungan,25000000,1.0,2017-01-04,IDR,Aktif
SMP0013237,NSB0001927,Tabungan,100000,1.0,2017-07-21,IDR,Aktif
SMP0013238,NSB0005615,Deposito,10000000,3.5,2017-11-21,IDR,Aktif
SMP0013239,NSB0007630,Tabungan,250000000,2.0,2019-07-27,IDR,Aktif
SMP0013240,NSB0009732,Tabungan,100000000,1.5,2017-05-23,IDR,Aktif
SMP0013241,NSB0003555,Giro,50000000,1.0,2015-06-18,IDR,Aktif
SMP0013242,NSB0008798,Tabungan,100000000,2.0,2023-05-15,IDR,Aktif
SMP0013243,NSB0001169,Tabungan,100000,1.5,2023-10-22,IDR,Aktif
SMP0013244,NSB0003488,Deposito,100000000,5.0,2018-06-03,IDR,Aktif
SMP0013245,NSB0004403,Deposito,500000000,5.5,2018-02-10,IDR,Aktif
SMP0013246,NSB0006197,Tabungan,25000000,2.0,2018-10-22,USD,Aktif
SMP0013247,NSB0003421,Tabungan,100000000,2.0,2015-04-13,IDR,Aktif
SMP0013248,NSB0009439,Giro,100000000,0.25,2019-12-09,IDR,Aktif
SMP0013249,NSB0000778,Tabungan,500000,1.0,2021-01-06,IDR,Aktif
SMP0013250,NSB0007017,Tabungan,250000000,1.5,2016-01-06,USD,Aktif
SMP0013251,NSB0001940,Tabungan,50000000,2.0,2020-05-21,IDR,Aktif
SMP0013252,NSB0003857,Deposito,25000000,5.5,2015-02-11,IDR,Aktif
SMP0013253,NSB0005078,Tabungan,100000,2.0,2018-09-21,IDR,Ditutup
SMP0013254,NSB0000566,Deposito,250000000,4.5,2019-05-02,IDR,Aktif
SMP0013255,NSB0002441,Tabungan,500000,2.0,2015-03-21,IDR,Aktif
SMP0013256,NSB0002200,Giro,10000000,1.0,2021-01-15,IDR,Aktif
SMP0013257,NSB0001689,Tabungan,50000000,1.0,2023-07-26,IDR,Aktif
SMP0013258,NSB0004926,Giro,1000000000,0.25,2017-10-19,IDR,Aktif
SMP0013259,NSB0008157,Tabungan,50000000,2.0,2022-04-02,IDR,Aktif
SMP0013260,NSB0006032,Giro,1000000000,1.0,2017-09-20,IDR,Ditutup
SMP0013261,NSB0002026,Tabungan,500000,2.0,2017-05-09,IDR,Aktif
SMP0013262,NSB0008532,Deposito,1000000000,5.0,2020-07-19,USD,Aktif
SMP0013263,NSB0009673,Giro,10000000,0.25,2018-08-09,IDR,Aktif
SMP0013264,NSB0009793,Tabungan,5000000,1.0,2018-10-14,USD,Aktif
SMP0013265,NSB0005877,Tabungan,5000000,1.5,2023-10-19,IDR,Aktif
SMP0013266,NSB0009703,Deposito,250000000,5.5,2024-05-05,IDR,Aktif
SMP0013267,NSB0008640,Tabungan,1000000,1.5,2023-01-29,IDR,Aktif
SMP0013268,NSB0001113,Giro,100000000,0.25,2020-06-09,IDR,Aktif
SMP0013269,NSB0009616,Tabungan,25000000,0.5,2024-09-03,IDR,Aktif
SMP0013270,NSB0004717,Tabungan,250000000,0.5,2020-08-14,IDR,Aktif
SMP0013271,NSB0003572,Giro,500000000,0.5,2024-01-05,IDR,Aktif
SMP0013272,NSB0002248,Tabungan,500000,2.0,2020-04-05,IDR,Aktif
SMP0013273,NSB0000907,Tabungan,500000,1.0,2015-11-09,IDR,Aktif
SMP0013274,NSB0000177,Deposito,500000000,4.0,2019-04-02,IDR,Ditutup
SMP0013275,NSB0002466,Giro,100000000,0.5,2019-12-14,IDR,Ditutup
SMP0013276,NSB0009350,Deposito,1000000000,5.5,2018-11-24,IDR,Aktif
SMP0013277,NSB0000260,Tabungan,10000000,1.0,2023-07-25,IDR,Aktif
SMP0013278,NSB0006925,Tabungan,5000000,1.0,2022-06-24,IDR,Aktif
SMP0013279,NSB0002066,Tabungan,500000,1.5,2020-08-01,IDR,Aktif
SMP0013280,NSB0000021,Deposito,10000000,4.5,2019-05-03,IDR,Aktif
SMP0013281,NSB0007230,Tabungan,100000000,0.5,2015-08-03,IDR,Aktif
SMP0013282,NSB0008256,Deposito,25000000,4.5,2018-02-06,IDR,Aktif
SMP0013283,NSB0008316,Tabungan,5000000,0.5,2019-08-17,IDR,Aktif
SMP0013284,NSB0007387,Tabungan,1000000,1.5,2023-05-09,IDR,Aktif
SMP0013285,NSB0005556,Deposito,1000000000,5.5,2016-12-11,IDR,Aktif
SMP0013286,NSB0005969,Tabungan,25000000,0.5,2021-12-18,IDR,Aktif
SMP0013287,NSB0006192,Tabungan,50000000,2.0,2024-07-30,IDR,Aktif
SMP0013288,NSB0005527,Tabungan,50000000,1.5,2016-01-14,IDR,Aktif
SMP0013289,NSB0002288,Deposito,100000000,5.5,2018-05-16,IDR,Aktif
SMP0013290,NSB0001842,Giro,10000000,1.0,2016-03-12,IDR,Aktif
SMP0013291,NSB0001926,Tabungan,500000,2.0,2022-07-18,IDR,Aktif
SMP0013292,NSB0002443,Deposito,50000000,3.5,2020-04-29,IDR,Aktif
SMP0013293,NSB0004886,Deposito,50000000,5.5,2019-03-20,IDR,Ditutup
SMP0013294,NSB0007630,Tabungan,500000,2.0,2016-10-31,IDR,Aktif
SMP0013295,NSB0004123,Tabungan,1000000,1.5,2019-09-24,IDR,Aktif
SMP0013296,NSB0009628,Tabungan,10000000,1.5,2020-08-10,IDR,Aktif
SMP0013297,NSB0005467,Tabungan,50000000,0.5,2022-03-22,IDR,Aktif
SMP0013298,NSB0009341,Deposito,500000000,4.0,2022-08-20,IDR,Aktif
SMP0013299,NSB0001402,Giro,1000000000,0.5,2016-07-09,IDR,Aktif
SMP0013300,NSB0007228,Tabungan,5000000,0.5,2019-02-11,IDR,Aktif
SMP0013301,NSB0005967,Tabungan,25000000,0.5,2016-09-03,IDR,Aktif
SMP0013302,NSB0003500,Tabungan,500000,1.0,2024-02-08,IDR,Aktif
SMP0013303,NSB0005994,Deposito,10000000,3.5,2024-05-17,IDR,Aktif
SMP0013304,NSB0001921,Tabungan,5000000,1.5,2022-09-08,IDR,Ditutup
SMP0013305,NSB0006291,Tabungan,5000000,2.0,2024-02-26,IDR,Aktif
SMP0013306,NSB0008204,Tabungan,250000000,1.0,2020-10-24,IDR,Aktif
SMP0013307,NSB0004915,Tabungan,50000000,2.0,2021-05-05,IDR,Aktif
SMP0013308,NSB0008509,Deposito,10000000,4.0,2024-02-26,IDR,Aktif
SMP0013309,NSB0005641,Tabungan,100000,0.5,2016-01-12,IDR,Aktif
SMP0013310,NSB0008083,Tabungan,500000,0.5,2021-09-09,IDR,Aktif
SMP0013311,NSB0008245,Deposito,250000000,3.5,2023-10-25,IDR,Aktif
SMP0013312,NSB0002537,Tabungan,50000000,2.0,2022-07-03,IDR,Aktif
SMP0013313,NSB0000087,Tabungan,100000,1.0,2016-12-20,IDR,Aktif
SMP0013314,NSB0003517,Tabungan,250000000,0.5,2016-09-11,IDR,Aktif
SMP0013315,NSB0007693,Tabungan,10000000,1.5,2020-04-21,IDR,Aktif
SMP0013316,NSB0009631,Deposito,10000000,5.5,2020-08-31,IDR,Aktif
SMP0013317,NSB0007353,Deposito,100000000,4.0,2022-01-17,IDR,Aktif
SMP0013318,NSB0001687,Deposito,1000000000,4.0,2020-08-17,IDR,Aktif
SMP0013319,NSB0001347,Deposito,10000000,3.5,2020-05-14,IDR,Aktif
SMP0013320,NSB0001698,Deposito,10000000,3.5,2015-08-19,USD,Aktif
SMP0013321,NSB0009300,Deposito,50000000,5.0,2016-11-25,IDR,Aktif
SMP0013322,NSB0001767,Tabungan,250000000,2.0,2017-08-07,IDR,Aktif
SMP0013323,NSB0001773,Tabungan,25000000,2.0,2023-02-13,IDR,Ditutup
SMP0013324,NSB0009432,Tabungan,50000000,1.5,2017-09-11,IDR,Ditutup
SMP0013325,NSB0009362,Giro,100000000,1.0,2016-12-25,IDR,Aktif
SMP0013326,NSB0001964,Deposito,250000000,3.5,2017-05-06,IDR,Aktif
SMP0013327,NSB0000484,Deposito,500000000,5.0,2015-07-17,IDR,Aktif
SMP0013328,NSB0009798,Giro,100000000,0.5,2016-06-05,IDR,Aktif
SMP0013329,NSB0003892,Tabungan,10000000,0.5,2022-01-28,IDR,Aktif
SMP0013330,NSB0003684,Tabungan,250000000,1.5,2016-07-01,IDR,Aktif
SMP0013331,NSB0004077,Deposito,1000000000,4.0,2022-05-06,IDR,Aktif
SMP0013332,NSB0003201,Tabungan,50000000,1.5,2020-03-19,IDR,Aktif
SMP0013333,NSB0004541,Tabungan,5000000,0.5,2018-09-15,IDR,Aktif
SMP0013334,NSB0009008,Tabungan,50000000,1.5,2022-06-08,IDR,Aktif
SMP0013335,NSB0001606,Tabungan,10000000,0.5,2016-05-29,IDR,Aktif
SMP0013336,NSB0007152,Tabungan,100000000,0.5,2022-01-13,IDR,Aktif
SMP0013337,NSB0002523,Deposito,1000000000,5.0,2019-10-27,IDR,Aktif
SMP0013338,NSB0001065,Tabungan,50000000,2.0,2024-01-22,IDR,Ditutup
SMP0013339,NSB0007817,Tabungan,25000000,2.0,2018-08-07,IDR,Aktif
SMP0013340,NSB0006505,Tabungan,250000000,1.0,2019-02-28,IDR,Aktif
SMP0013341,NSB0009840,Tabungan,25000000,2.0,2023-03-22,IDR,Aktif
SMP0013342,NSB0005528,Tabungan,5000000,0.5,2021-11-18,IDR,Aktif
SMP0013343,NSB0005809,Tabungan,5000000,1.5,2018-06-20,IDR,Aktif
SMP0013344,NSB0001460,Deposito,50000000,4.5,2015-01-03,IDR,Aktif
SMP0013345,NSB0005194,Tabungan,10000000,0.5,2022-03-27,IDR,Aktif
SMP0013346,NSB0000763,Giro,1000000000,0.25,2021-01-17,IDR,Aktif
SMP0013347,NSB0002211,Deposito,1000000000,4.5,2015-03-06,IDR,Aktif
SMP0013348,NSB0005330,Deposito,250000000,4.0,2019-06-29,IDR,Aktif
SMP0013349,NSB0001206,Tabungan,25000000,1.5,2016-03-20,USD,Aktif
SMP0013350,NSB0004176,Tabungan,5000000,2.0,2023-12-01,IDR,Aktif
SMP0013351,NSB0000976,Tabungan,25000000,2.0,2021-10-12,USD,Aktif
SMP0013352,NSB0009608,Deposito,50000000,3.5,2024-11-22,IDR,Ditutup
SMP0013353,NSB0002269,Deposito,250000000,5.0,2024-12-06,IDR,Aktif
SMP0013354,NSB0004384,Tabungan,50000000,1.0,2018-10-11,IDR,Aktif
SMP0013355,NSB0004232,Giro,100000000,1.0,2023-04-29,IDR,Ditutup
SMP0013356,NSB0009080,Tabungan,500000,1.0,2017-05-10,IDR,Aktif
SMP0013357,NSB0008832,Tabungan,50000000,2.0,2022-08-17,IDR,Ditutup
SMP0013358,NSB0007771,Tabungan,100000000,1.0,2015-08-10,IDR,Aktif
SMP0013359,NSB0003875,Tabungan,100000000,1.0,2018-12-11,IDR,Aktif
SMP0013360,NSB0006592,Deposito,500000000,4.0,2024-04-22,IDR,Aktif
SMP0013361,NSB0007575,Tabungan,5000000,1.0,2022-12-26,IDR,Aktif
SMP0013362,NSB0007845,Tabungan,1000000,2.0,2024-08-22,IDR,Aktif
SMP0013363,NSB0000901,Tabungan,500000,0.5,2023-05-17,IDR,Aktif
SMP0013364,NSB0006312,Giro,5000000,0.25,2024-01-21,IDR,Aktif
SMP0013365,NSB0000231,Deposito,25000000,4.5,2018-05-12,IDR,Aktif
SMP0013366,NSB0009887,Tabungan,10000000,1.0,2018-12-04,IDR,Aktif
SMP0013367,NSB0002209,Tabungan,50000000,1.5,2015-01-25,IDR,Aktif
SMP0013368,NSB0008549,Tabungan,100000000,1.5,2019-08-26,IDR,Aktif
SMP0013369,NSB0008920,Tabungan,500000,1.0,2016-01-02,IDR,Aktif
SMP0013370,NSB0004005,Giro,1000000000,0.5,2024-02-26,IDR,Aktif
SMP0013371,NSB0006351,Tabungan,250000000,0.5,2016-11-17,IDR,Aktif
SMP0013372,NSB0002095,Tabungan,100000000,1.0,2024-03-04,IDR,Aktif
SMP0013373,NSB0002723,Giro,50000000,1.0,2024-05-12,USD,Aktif
SMP0013374,NSB0008844,Tabungan,500000,1.5,2019-03-21,IDR,Aktif
SMP0013375,NSB0005691,Giro,1000000000,0.25,2018-09-30,IDR,Ditutup
SMP0013376,NSB0006928,Tabungan,500000,1.5,2019-03-10,IDR,Aktif
SMP0013377,NSB0006785,Deposito,250000000,5.5,2022-12-19,IDR,Aktif
SMP0013378,NSB0003052,Tabungan,100000000,2.0,2021-07-24,IDR,Aktif
SMP0013379,NSB0003685,Deposito,250000000,3.5,2018-12-30,IDR,Aktif
SMP0013380,NSB0000290,Tabungan,1000000,0.5,2019-01-07,IDR,Aktif
SMP0013381,NSB0009472,Tabungan,500000,0.5,2015-11-04,IDR,Aktif
SMP0013382,NSB0006621,Deposito,1000000000,3.5,2022-02-27,IDR,Aktif
SMP0013383,NSB0008469,Tabungan,100000000,0.5,2015-02-19,IDR,Aktif
SMP0013384,NSB0003745,Tabungan,10000000,1.0,2015-01-10,IDR,Aktif
SMP0013385,NSB0002847,Tabungan,100000000,2.0,2024-01-24,IDR,Aktif
SMP0013386,NSB0002173,Tabungan,100000,0.5,2018-01-26,IDR,Aktif
SMP0013387,NSB0008747,Deposito,10000000,5.0,2018-01-24,IDR,Aktif
SMP0013388,NSB0006037,Tabungan,50000000,1.0,2024-06-29,IDR,Aktif
SMP0013389,NSB0007152,Tabungan,5000000,1.5,2021-08-26,IDR,Aktif
SMP0013390,NSB0007625,Tabungan,25000000,0.5,2023-04-20,USD,Aktif
SMP0013391,NSB0002758,Tabungan,250000000,1.0,2022-09-20,IDR,Aktif
SMP0013392,NSB0002271,Deposito,500000000,5.5,2019-01-05,IDR,Aktif
SMP0013393,NSB0000816,Tabungan,5000000,1.0,2021-11-15,IDR,Aktif
SMP0013394,NSB0003556,Tabungan,1000000,2.0,2021-01-22,IDR,Aktif
SMP0013395,NSB0008409,Giro,5000000,0.5,2023-10-25,IDR,Aktif
SMP0013396,NSB0006239,Deposito,500000000,5.5,2017-12-01,IDR,Aktif
SMP0013397,NSB0003281,Deposito,500000000,5.0,2021-02-03,IDR,Aktif
SMP0013398,NSB0002512,Tabungan,100000000,1.0,2021-03-30,IDR,Aktif
SMP0013399,NSB0004535,Deposito,500000000,3.5,2017-09-12,IDR,Ditutup
SMP0013400,NSB0007787,Deposito,500000000,3.5,2024-02-08,IDR,Aktif
SMP0013401,NSB0005862,Tabungan,10000000,1.5,2016-11-24,IDR,Aktif
SMP0013402,NSB0000826,Tabungan,1000000,2.0,2017-10-05,IDR,Aktif
SMP0013403,NSB0005476,Tabungan,10000000,0.5,2023-03-04,IDR,Aktif
SMP0013404,NSB0004747,Tabungan,1000000,0.5,2018-12-23,IDR,Aktif
SMP0013405,NSB0008204,Tabungan,500000,0.5,2022-05-21,IDR,Aktif
SMP0013406,NSB0000315,Tabungan,500000,1.0,2022-05-29,IDR,Aktif
SMP0013407,NSB0008173,Tabungan,50000000,0.5,2016-03-23,IDR,Ditutup
SMP0013408,NSB0009642,Deposito,250000000,4.5,2019-05-23,IDR,Aktif
SMP0013409,NSB0006883,Tabungan,5000000,2.0,2020-04-28,IDR,Aktif
SMP0013410,NSB0006824,Giro,50000000,0.25,2023-03-07,IDR,Aktif
SMP0013411,NSB0008541,Tabungan,10000000,0.5,2022-08-15,IDR,Aktif
SMP0013412,NSB0000341,Deposito,100000000,5.5,2021-07-21,IDR,Aktif
SMP0013413,NSB0007478,Deposito,10000000,4.5,2023-06-19,IDR,Aktif
SMP0013414,NSB0002463,Giro,100000000,0.25,2019-11-12,IDR,Aktif
SMP0013415,NSB0008482,Deposito,50000000,4.0,2017-07-30,IDR,Aktif
SMP0013416,NSB0007361,Tabungan,10000000,1.5,2015-08-30,IDR,Aktif
SMP0013417,NSB0008129,Tabungan,100000,1.5,2021-01-14,IDR,Aktif
SMP0013418,NSB0008954,Deposito,500000000,4.5,2016-01-04,IDR,Aktif
SMP0013419,NSB0001447,Tabungan,500000,0.5,2019-10-18,IDR,Aktif
SMP0013420,NSB0003522,Tabungan,1000000,2.0,2017-01-19,IDR,Aktif
SMP0013421,NSB0001421,Deposito,25000000,4.5,2018-04-21,IDR,Aktif
SMP0013422,NSB0008461,Tabungan,100000,2.0,2017-04-09,IDR,Aktif
SMP0013423,NSB0009146,Tabungan,500000,1.5,2015-11-23,IDR,Aktif
SMP0013424,NSB0002386,Tabungan,500000,1.5,2015-08-17,IDR,Aktif
SMP0013425,NSB0006534,Tabungan,1000000,1.0,2019-10-16,IDR,Aktif
SMP0013426,NSB0002610,Deposito,1000000000,4.5,2023-06-11,IDR,Aktif
SMP0013427,NSB0009874,Tabungan,5000000,1.0,2017-07-28,IDR,Aktif
SMP0013428,NSB0008078,Tabungan,25000000,1.5,2018-09-14,IDR,Aktif
SMP0013429,NSB0007638,Tabungan,1000000,1.0,2019-04-29,IDR,Aktif
SMP0013430,NSB0000290,Tabungan,5000000,1.5,2020-04-14,IDR,Aktif
SMP0013431,NSB0008115,Tabungan,500000,1.5,2015-06-20,IDR,Aktif
SMP0013432,NSB0003795,Tabungan,50000000,2.0,2022-04-01,IDR,Aktif
SMP0013433,NSB0000111,Deposito,10000000,4.5,2020-08-17,IDR,Aktif
SMP0013434,NSB0003656,Tabungan,500000,0.5,2023-03-10,IDR,Aktif
SMP0013435,NSB0006098,Tabungan,100000000,1.5,2024-06-27,IDR,Aktif
SMP0013436,NSB0000664,Deposito,500000000,4.0,2015-06-10,IDR,Aktif
SMP0013437,NSB0003600,Tabungan,100000000,2.0,2020-06-14,IDR,Aktif
SMP0013438,NSB0005612,Deposito,25000000,3.5,2017-10-20,IDR,Aktif
SMP0013439,NSB0000013,Tabungan,5000000,2.0,2017-11-02,IDR,Ditutup
SMP0013440,NSB0005686,Tabungan,250000000,1.5,2020-12-22,IDR,Aktif
SMP0013441,NSB0007641,Tabungan,500000,2.0,2016-05-31,IDR,Aktif
SMP0013442,NSB0000104,Giro,100000000,1.0,2019-05-14,IDR,Aktif
SMP0013443,NSB0002865,Tabungan,500000,2.0,2019-11-23,IDR,Aktif
SMP0013444,NSB0007961,Tabungan,50000000,2.0,2016-12-27,IDR,Aktif
SMP0013445,NSB0002725,Giro,1000000000,0.25,2016-12-08,IDR,Aktif
SMP0013446,NSB0004692,Deposito,250000000,5.5,2017-09-01,IDR,Aktif
SMP0013447,NSB0001106,Tabungan,50000000,2.0,2019-01-13,IDR,Ditutup
SMP0013448,NSB0008858,Giro,50000000,0.5,2022-10-07,IDR,Aktif
SMP0013449,NSB0003375,Tabungan,500000,1.0,2016-06-20,IDR,Aktif
SMP0013450,NSB0000450,Giro,50000000,0.25,2022-02-22,IDR,Ditutup
SMP0013451,NSB0002882,Tabungan,5000000,2.0,2024-01-12,IDR,Ditutup
SMP0013452,NSB0009509,Tabungan,10000000,2.0,2023-04-05,IDR,Aktif
SMP0013453,NSB0004794,Tabungan,250000000,1.0,2015-07-19,IDR,Aktif
SMP0013454,NSB0004435,Tabungan,1000000,1.5,2017-02-25,IDR,Aktif
SMP0013455,NSB0009974,Deposito,500000000,4.0,2021-07-25,IDR,Aktif
SMP0013456,NSB0000715,Tabungan,250000000,2.0,2021-05-15,IDR,Ditutup
SMP0013457,NSB0002060,Tabungan,100000000,2.0,2019-02-21,IDR,Aktif
SMP0013458,NSB0008291,Deposito,50000000,4.0,2018-03-21,IDR,Aktif
SMP0013459,NSB0009884,Tabungan,500000,1.0,2015-02-28,IDR,Ditutup
SMP0013460,NSB0006709,Tabungan,500000,1.5,2024-06-19,IDR,Aktif
SMP0013461,NSB0001393,Tabungan,10000000,1.5,2016-10-16,IDR,Aktif
SMP0013462,NSB0008192,Tabungan,50000000,1.0,2016-12-15,IDR,Aktif
SMP0013463,NSB0005848,Deposito,500000000,4.5,2021-03-12,IDR,Aktif
SMP0013464,NSB0006349,Tabungan,100000000,1.0,2020-04-16,IDR,Aktif
SMP0013465,NSB0008004,Tabungan,25000000,2.0,2024-10-09,IDR,Aktif
SMP0013466,NSB0003087,Tabungan,50000000,1.5,2020-02-09,IDR,Ditutup
SMP0013467,NSB0007727,Tabungan,250000000,2.0,2023-11-25,IDR,Aktif
SMP0013468,NSB0004159,Tabungan,50000000,1.5,2018-10-31,IDR,Aktif
SMP0013469,NSB0007904,Deposito,50000000,4.5,2018-11-14,IDR,Aktif
SMP0013470,NSB0002960,Giro,50000000,0.5,2016-02-24,IDR,Aktif
SMP0013471,NSB0005714,Tabungan,50000000,1.5,2018-07-05,IDR,Aktif
SMP0013472,NSB0003249,Deposito,500000000,5.5,2018-01-24,USD,Aktif
SMP0013473,NSB0008384,Tabungan,25000000,1.5,2022-08-21,IDR,Aktif
SMP0013474,NSB0008013,Deposito,50000000,5.5,2024-04-05,IDR,Aktif
SMP0013475,NSB0009069,Giro,500000000,0.5,2022-11-11,IDR,Aktif
SMP0013476,NSB0006706,Deposito,10000000,3.5,2018-05-26,IDR,Aktif
SMP0013477,NSB0001501,Deposito,500000000,5.0,2024-09-10,IDR,Aktif
SMP0013478,NSB0002886,Giro,50000000,0.5,2015-11-08,IDR,Aktif
SMP0013479,NSB0006708,Tabungan,1000000,1.0,2015-08-07,IDR,Aktif
SMP0013480,NSB0003465,Tabungan,10000000,1.5,2019-04-18,IDR,Aktif
SMP0013481,NSB0008638,Giro,10000000,0.25,2020-04-05,IDR,Aktif
SMP0013482,NSB0009100,Deposito,100000000,5.0,2023-12-06,IDR,Ditutup
SMP0013483,NSB0004873,Deposito,500000000,3.5,2017-07-06,IDR,Aktif
SMP0013484,NSB0004678,Deposito,100000000,3.5,2024-10-13,IDR,Aktif
SMP0013485,NSB0002328,Tabungan,100000,1.0,2023-03-04,IDR,Aktif
SMP0013486,NSB0008190,Giro,5000000,0.25,2015-11-03,IDR,Aktif
SMP0013487,NSB0004625,Giro,10000000,1.0,2017-07-20,IDR,Aktif
SMP0013488,NSB0006522,Tabungan,500000,2.0,2016-03-29,IDR,Aktif
SMP0013489,NSB0002251,Deposito,10000000,5.0,2024-10-10,IDR,Aktif
SMP0013490,NSB0008655,Tabungan,250000000,1.5,2020-08-31,IDR,Aktif
SMP0013491,NSB0006607,Tabungan,1000000,1.5,2019-08-31,IDR,Aktif
SMP0013492,NSB0001251,Tabungan,100000,2.0,2017-01-02,IDR,Aktif
SMP0013493,NSB0002562,Tabungan,50000000,2.0,2019-01-21,IDR,Aktif
SMP0013494,NSB0005508,Tabungan,250000000,0.5,2022-06-24,IDR,Aktif
SMP0013495,NSB0007889,Deposito,250000000,5.0,2022-02-20,IDR,Aktif
SMP0013496,NSB0006439,Deposito,1000000000,4.5,2018-07-06,IDR,Aktif
SMP0013497,NSB0001078,Tabungan,5000000,0.5,2023-11-20,IDR,Ditutup
SMP0013498,NSB0001148,Deposito,100000000,5.5,2021-07-03,IDR,Aktif
SMP0013499,NSB0007113,Tabungan,1000000,0.5,2023-06-02,IDR,Aktif
SMP0013500,NSB0004573,Giro,50000000,1.0,2022-08-15,IDR,Aktif
SMP0013501,NSB0003660,Tabungan,50000000,1.0,2024-01-23,IDR,Aktif
SMP0013502,NSB0000429,Tabungan,500000,1.0,2021-03-25,IDR,Aktif
SMP0013503,NSB0001935,Deposito,50000000,5.5,2021-12-04,IDR,Aktif
SMP0013504,NSB0008547,Deposito,25000000,4.5,2017-07-19,IDR,Aktif
SMP0013505,NSB0006935,Tabungan,500000,1.0,2021-02-24,IDR,Ditutup
SMP0013506,NSB0001668,Tabungan,50000000,1.5,2016-01-27,IDR,Aktif
SMP0013507,NSB0007090,Tabungan,50000000,1.0,2023-06-02,IDR,Aktif
SMP0013508,NSB0002478,Tabungan,500000,1.5,2016-01-18,IDR,Aktif
SMP0013509,NSB0009662,Tabungan,25000000,1.0,2022-08-16,IDR,Aktif
SMP0013510,NSB0006369,Tabungan,50000000,1.0,2018-05-26,IDR,Aktif
SMP0013511,NSB0009719,Tabungan,25000000,1.0,2019-04-22,IDR,Aktif
SMP0013512,NSB0006099,Tabungan,50000000,2.0,2024-07-04,IDR,Aktif
SMP0013513,NSB0000101,Tabungan,10000000,1.0,2022-08-27,IDR,Aktif
SMP0013514,NSB0005387,Tabungan,100000,1.0,2022-10-09,IDR,Aktif
SMP0013515,NSB0005677,Deposito,250000000,5.5,2023-04-12,IDR,Aktif
SMP0013516,NSB0006357,Deposito,500000000,4.5,2024-09-11,IDR,Aktif
SMP0013517,NSB0006106,Tabungan,100000000,1.5,2020-07-11,IDR,Aktif
SMP0013518,NSB0001980,Tabungan,500000,0.5,2020-10-31,USD,Aktif
SMP0013519,NSB0002818,Deposito,25000000,5.0,2017-10-06,IDR,Aktif
SMP0013520,NSB0003011,Tabungan,50000000,2.0,2020-11-24,IDR,Aktif
SMP0013521,NSB0001716,Tabungan,500000,1.0,2024-02-21,IDR,Aktif
SMP0013522,NSB0001415,Tabungan,25000000,1.0,2020-02-15,IDR,Aktif
SMP0013523,NSB0008829,Giro,500000000,0.25,2022-11-14,IDR,Aktif
SMP0013524,NSB0005750,Deposito,25000000,3.5,2019-06-30,IDR,Aktif
SMP0013525,NSB0004898,Tabungan,25000000,0.5,2023-12-14,IDR,Aktif
