kredit_id,nasabah_id,jenis_kredit,jumlah_pinjaman,outstanding,tenor_bulan,suku_bunga_persen,tanggal_pencairan,tanggal_jatuh_tempo,status_kolektibilitas,agunan,sektor_ekonomi
KRD004601,NSB0006802,Kartu Kredit,500000000,249845783,36,10.5,2024-03-19,2027-03-04,2-Dalam Perhatian Khusus,Mesin/Peralatan,Retail
KRD004602,NSB0008676,KPR,1500000000,944150723,180,10.5,2020-04-23,2035-02-04,3-Kurang Lancar,Mesin/Peralatan,Properti
KRD004603,NSB0007997,Kredit Investasi,500000000,193930057,48,11.0,2020-12-29,2024-12-08,1-Lancar,Personal Guarantee,F&B
KRD004604,NSB0003501,Kredit Investasi,50000000,34873943,36,10.0,2021-05-24,2024-05-08,5-Macet,Personal Guarantee,Properti
KRD004605,NSB0002165,KUR Mikro,5000000,2349890,36,6.0,2021-07-12,2024-06-26,1-Lancar,Sertifikat Tanah,Properti
KRD004606,NSB0005515,KUR Mikro,10000000,1304949,24,6.0,2021-01-02,2022-12-23,1-Lancar,Deposito,Manufaktur
KRD004607,NSB0006024,Kredit Modal Kerja,50000000,11202501,36,8.5,2022-10-18,2025-10-02,5-Macet,BPKB,Transportasi
KRD004608,NSB0009860,KUR Kecil,300000000,238288928,36,6.0,2025-02-13,2028-01-29,1-Lancar,Personal Guarantee,Jasa
KRD004609,NSB0000782,Kredit Multiguna,1000000000,669051853,48,11.0,2022-08-23,2026-08-02,4-Diragukan,Sertifikat Tanah,Transportasi
KRD004610,NSB0008550,KUR Mikro,25000000,7350066,36,6.0,2021-05-07,2024-04-21,1-Lancar,Personal Guarantee,Manufaktur
KRD004611,NSB0000291,KPR,1500000000,408944144,120,12.0,2024-01-12,2033-11-20,1-Lancar,Mesin/Peralatan,Properti
KRD004612,NSB0004175,KUR Kecil,300000000,271562936,36,6.0,2021-05-11,2024-04-25,2-Dalam Perhatian Khusus,Mesin/Peralatan,F&B
KRD004613,NSB0002648,KUR Mikro,20000000,2027725,24,6.0,2023-11-17,2025-11-06,4-Diragukan,Mesin/Peralatan,Properti
KRD004614,NSB0004150,Kredit Multiguna,50000000,6597065,48,8.0,2024-09-26,2028-09-05,1-Lancar,Mesin/Peralatan,Perikanan
KRD004615,NSB0009280,KPR,1000000000,839628577,120,10.5,2023-07-23,2033-05-31,5-Macet,Deposito,Transportasi
KRD004616,NSB0008071,Kredit Multiguna,50000000,44158667,60,12.0,2024-05-21,2029-04-25,2-Dalam Perhatian Khusus,Tanpa Agunan,F&B
KRD004617,NSB0000588,Kartu Kredit,250000000,95591499,12,12.0,2022-04-15,2023-04-10,1-Lancar,Personal Guarantee,Transportasi
KRD004618,NSB0004405,KUR Kecil,300000000,261229858,60,6.0,2024-07-25,2029-06-29,1-Lancar,Personal Guarantee,Transportasi
KRD004619,NSB0005610,Kartu Kredit,250000000,98592718,48,10.0,2024-03-22,2028-03-01,2-Dalam Perhatian Khusus,Personal Guarantee,Retail
KRD004620,NSB0003840,Kredit Modal Kerja,50000000,15311727,48,8.0,2021-08-26,2025-08-05,1-Lancar,Mesin/Peralatan,Transportasi
KRD004621,NSB0008488,Kartu Kredit,1000000000,922413346,36,12.0,2023-09-06,2026-08-21,2-Dalam Perhatian Khusus,Mesin/Peralatan,Jasa
KRD004622,NSB0001469,KUR Kecil,300000000,254183221,36,6.0,2023-10-29,2026-10-13,2-Dalam Perhatian Khusus,BPKB,F&B
KRD004623,NSB0001742,KKB,200000000,186564821,48,10.0,2020-10-25,2024-10-04,1-Lancar,Personal Guarantee,Transportasi
KRD004624,NSB0008750,Kredit Investasi,500000000,119377364,36,12.0,2025-03-14,2028-02-27,1-Lancar,Mesin/Peralatan,Properti
KRD004625,NSB0007040,Kredit Multiguna,250000000,34477502,12,7.5,2023-03-14,2024-03-08,1-Lancar,Personal Guarantee,Jasa
KRD004626,NSB0004569,KKB,150000000,73824912,60,10.0,2021-02-04,2026-01-09,2-Dalam Perhatian Khusus,BPKB,Pertanian
KRD004627,NSB0007263,Kredit Modal Kerja,100000000,50600122,48,12.0,2020-06-11,2024-05-21,5-Macet,BPKB,Perikanan
KRD004628,NSB0009559,KKB,200000000,82401953,48,10.0,2021-04-18,2025-03-28,1-Lancar,Personal Guarantee,Properti
KRD004629,NSB0009267,KUR Mikro,15000000,11796989,24,6.0,2023-02-13,2025-02-02,1-Lancar,Mesin/Peralatan,Perdagangan
KRD004630,NSB0007345,KUR Kecil,50000000,9793789,36,6.0,2024-08-31,2027-08-16,1-Lancar,Mesin/Peralatan,Jasa
KRD004631,NSB0003674,Kartu Kredit,1000000000,906832335,48,8.5,2022-03-07,2026-02-14,1-Lancar,Sertifikat Tanah,Properti
KRD004632,NSB0002240,KPR,1000000000,856757990,180,10.5,2020-12-11,2035-09-24,1-Lancar,Personal Guarantee,Perdagangan
KRD004633,NSB0005050,KUR Kecil,200000000,44360285,36,6.0,2023-07-31,2026-07-15,1-Lancar,Personal Guarantee,Perikanan
KRD004634,NSB0003680,Kredit Multiguna,1000000000,675697662,12,10.0,2022-01-22,2023-01-17,1-Lancar,Deposito,Perikanan
KRD004635,NSB0007772,Kartu Kredit,500000000,372585982,60,8.0,2023-07-07,2028-06-10,1-Lancar,Deposito,Jasa
KRD004636,NSB0009411,Kredit Investasi,500000000,366866544,24,8.0,2024-04-27,2026-04-17,1-Lancar,Tanpa Agunan,Perikanan
KRD004637,NSB0008540,KKB,500000000,58791940,48,9.5,2020-06-22,2024-06-01,1-Lancar,Sertifikat Tanah,F&B
KRD004638,NSB0002195,Kredit Multiguna,100000000,66416523,48,10.0,2021-12-01,2025-11-10,1-Lancar,Personal Guarantee,Jasa
KRD004639,NSB0007564,Kredit Multiguna,1000000000,565099977,36,9.5,2022-07-13,2025-06-27,1-Lancar,Mesin/Peralatan,Retail
KRD004640,NSB0007842,KKB,500000000,134811806,48,10.0,2021-07-28,2025-07-07,1-Lancar,Deposito,Retail
KRD004641,NSB0001789,Kartu Kredit,1000000000,180412033,48,12.0,2020-11-12,2024-10-22,1-Lancar,Mesin/Peralatan,Retail
KRD004642,NSB0006699,Kartu Kredit,500000000,393072323,36,11.0,2024-04-25,2027-04-10,1-Lancar,Personal Guarantee,Retail
KRD004643,NSB0007974,Kredit Investasi,100000000,59554936,60,7.5,2021-06-01,2026-05-06,1-Lancar,Mesin/Peralatan,Konstruksi
KRD004644,NSB0004022,KPR,1500000000,659053513,240,9.0,2022-10-08,2042-06-25,5-Macet,Sertifikat Tanah,Properti
KRD004645,NSB0009437,Kredit Investasi,100000000,10604540,36,10.5,2023-01-31,2026-01-15,1-Lancar,Tanpa Agunan,Properti
KRD004646,NSB0005341,KUR Mikro,20000000,5715892,12,6.0,2021-04-07,2022-04-02,1-Lancar,Mesin/Peralatan,Perdagangan
KRD004647,NSB0000820,KPR,1000000000,569569922,120,10.5,2021-06-20,2031-04-29,3-Kurang Lancar,Deposito,Properti
KRD004648,NSB0006552,KPR,500000000,222966580,120,10.0,2022-08-01,2032-06-09,1-Lancar,Tanpa Agunan,Perdagangan
KRD004649,NSB0007690,KUR Kecil,50000000,43721757,36,6.0,2021-01-20,2024-01-05,1-Lancar,Deposito,Jasa
KRD004650,NSB0002705,KPR,1000000000,522027814,180,12.0,2022-12-14,2037-09-26,1-Lancar,Mesin/Peralatan,Jasa
KRD004651,NSB0001428,Kredit Modal Kerja,500000000,241321853,48,9.0,2023-09-07,2027-08-17,1-Lancar,Tanpa Agunan,Retail
KRD004652,NSB0000837,KKB,300000000,236772285,36,9.0,2022-10-22,2025-10-06,3-Kurang Lancar,Personal Guarantee,Jasa
KRD004653,NSB0004076,KPR,300000000,282256211,180,8.5,2024-04-16,2039-01-28,1-Lancar,Sertifikat Tanah,Transportasi
KRD004654,NSB0005409,Kartu Kredit,100000000,68720688,12,10.0,2021-05-20,2022-05-15,1-Lancar,Deposito,Jasa
KRD004655,NSB0002321,Kredit Multiguna,250000000,149582183,48,10.5,2023-09-29,2027-09-08,1-Lancar,Deposito,Pertanian
KRD004656,NSB0000128,Kredit Multiguna,250000000,68294720,48,10.5,2023-07-01,2027-06-10,1-Lancar,Sertifikat Tanah,Transportasi
KRD004657,NSB0003073,KUR Mikro,20000000,3247937,36,6.0,2020-10-02,2023-09-17,1-Lancar,Tanpa Agunan,Properti
KRD004658,NSB0007812,KUR Kecil,200000000,58123790,60,6.0,2024-02-21,2029-01-25,1-Lancar,Deposito,Retail
KRD004659,NSB0009747,Kredit Multiguna,50000000,26779730,36,9.5,2024-07-18,2027-07-03,1-Lancar,Tanpa Agunan,F&B
KRD004660,NSB0008987,KPR,300000000,198475367,180,10.5,2022-10-28,2037-08-10,1-Lancar,Tanpa Agunan,Perdagangan
KRD004661,NSB0005471,KPR,1500000000,671154543,180,10.5,2021-08-15,2036-05-28,1-Lancar,BPKB,Properti
KRD004662,NSB0002637,Kredit Multiguna,500000000,190608854,36,8.0,2020-08-30,2023-08-15,1-Lancar,Tanpa Agunan,Retail
KRD004663,NSB0003839,KUR Mikro,10000000,4934755,36,6.0,2024-03-06,2027-02-19,2-Dalam Perhatian Khusus,Sertifikat Tanah,Perikanan
KRD004664,NSB0006216,Kartu Kredit,1000000000,383491149,12,10.0,2023-04-19,2024-04-13,3-Kurang Lancar,Mesin/Peralatan,Manufaktur
KRD004665,NSB0006208,Kredit Modal Kerja,500000000,132027149,48,7.5,2024-10-08,2028-09-17,3-Kurang Lancar,Sertifikat Tanah,Transportasi
KRD004666,NSB0003608,KKB,200000000,25698184,48,9.0,2022-01-19,2025-12-29,1-Lancar,BPKB,F&B
KRD004667,NSB0005175,Kredit Investasi,50000000,18788968,12,10.0,2022-04-09,2023-04-04,1-Lancar,Personal Guarantee,F&B
KRD004668,NSB0001085,KPR,200000000,71025082,180,10.5,2024-08-25,2039-06-08,1-Lancar,Deposito,Perdagangan
KRD004669,NSB0001055,Kartu Kredit,50000000,29468485,60,8.5,2021-06-23,2026-05-28,2-Dalam Perhatian Khusus,Deposito,F&B
KRD004670,NSB0005230,KUR Mikro,20000000,16981131,24,6.0,2023-07-27,2025-07-16,1-Lancar,Personal Guarantee,Konstruksi
KRD004671,NSB0005356,Kredit Multiguna,1000000000,223666870,24,10.5,2022-09-19,2024-09-08,1-Lancar,Personal Guarantee,Perikanan
KRD004672,NSB0001150,Kartu Kredit,250000000,210675666,24,9.0,2022-02-06,2024-01-27,5-Macet,Sertifikat Tanah,Retail
KRD004673,NSB0006739,KPR,500000000,430708693,240,8.5,2024-06-26,2044-03-13,1-Lancar,Tanpa Agunan,Properti
KRD004674,NSB0009121,Kredit Multiguna,100000000,72264640,24,10.0,2021-06-21,2023-06-11,1-Lancar,BPKB,Manufaktur
KRD004675,NSB0007685,KUR Kecil,200000000,114772019,60,6.0,2024-02-12,2029-01-16,1-Lancar,BPKB,Retail
KRD004676,NSB0003160,KPR,200000000,76350865,240,10.0,2024-04-03,2043-12-20,1-Lancar,Tanpa Agunan,Perdagangan
KRD004677,NSB0007401,Kredit Modal Kerja,250000000,123123681,24,10.5,2020-05-02,2022-04-22,1-Lancar,Sertifikat Tanah,Konstruksi
KRD004678,NSB0005121,KUR Kecil,200000000,142111655,60,6.0,2020-08-26,2025-07-31,2-Dalam Perhatian Khusus,Deposito,Manufaktur
KRD004679,NSB0006007,Kredit Investasi,250000000,65256164,60,8.0,2020-02-16,2025-01-20,1-Lancar,BPKB,Retail
KRD004680,NSB0003039,KPR,200000000,139311617,240,10.0,2024-11-16,2044-08-03,1-Lancar,Mesin/Peralatan,Manufaktur
KRD004681,NSB0006295,KPR,750000000,307171012,120,8.0,2020-03-24,2030-01-31,4-Diragukan,BPKB,Jasa
KRD004682,NSB0003694,Kredit Investasi,100000000,19470513,12,8.0,2024-10-30,2025-10-25,1-Lancar,BPKB,Perdagangan
KRD004683,NSB0001462,Kredit Investasi,100000000,77477155,48,9.0,2025-03-05,2029-02-12,3-Kurang Lancar,Mesin/Peralatan,Jasa
KRD004684,NSB0005848,KUR Kecil,50000000,20717001,60,6.0,2021-02-27,2026-02-01,1-Lancar,Personal Guarantee,Transportasi
KRD004685,NSB0007339,KUR Kecil,50000000,23182149,48,6.0,2020-01-29,2024-01-08,1-Lancar,Personal Guarantee,Perikanan
KRD004686,NSB0005096,KUR Kecil,300000000,252758021,36,6.0,2021-08-05,2024-07-20,1-Lancar,Mesin/Peralatan,Transportasi
KRD004687,NSB0007720,KKB,500000000,322654510,60,9.0,2020-06-09,2025-05-14,1-Lancar,BPKB,Perdagangan
KRD004688,NSB0002560,KPR,200000000,143778830,180,12.0,2021-10-18,2036-07-31,1-Lancar,BPKB,Jasa
KRD004689,NSB0001097,KUR Kecil,300000000,281567391,60,6.0,2023-12-25,2028-11-28,1-Lancar,Mesin/Peralatan,Properti
KRD004690,NSB0002097,Kartu Kredit,250000000,209128834,24,9.0,2022-05-06,2024-04-25,1-Lancar,Mesin/Peralatan,Jasa
KRD004691,NSB0007258,KUR Mikro,25000000,3366630,36,6.0,2024-07-03,2027-06-18,1-Lancar,Sertifikat Tanah,Pertanian
KRD004692,NSB0003810,Kredit Modal Kerja,50000000,16029755,24,9.5,2020-07-22,2022-07-12,1-Lancar,Deposito,Pertanian
KRD004693,NSB0004560,Kredit Modal Kerja,500000000,224500451,48,8.5,2023-03-31,2027-03-10,1-Lancar,Mesin/Peralatan,Retail
KRD004694,NSB0002034,KUR Mikro,10000000,1582625,36,6.0,2020-01-21,2023-01-05,2-Dalam Perhatian Khusus,Deposito,Retail
KRD004695,NSB0004959,Kartu Kredit,250000000,221260683,24,10.5,2022-09-06,2024-08-26,2-Dalam Perhatian Khusus,Deposito,Konstruksi
KRD004696,NSB0005605,Kredit Investasi,50000000,44338467,36,8.0,2023-06-19,2026-06-03,1-Lancar,Personal Guarantee,Perdagangan
KRD004697,NSB0005224,KUR Mikro,20000000,12728622,24,6.0,2024-07-15,2026-07-05,1-Lancar,BPKB,Manufaktur
KRD004698,NSB0003783,KKB,300000000,263014465,36,10.0,2024-02-16,2027-01-31,1-Lancar,BPKB,Perdagangan
KRD004699,NSB0000213,Kartu Kredit,500000000,386169955,60,10.5,2021-02-04,2026-01-09,1-Lancar,Personal Guarantee,Jasa
KRD004700,NSB0005614,KPR,1000000000,587405861,240,7.5,2021-02-01,2040-10-19,3-Kurang Lancar,Personal Guarantee,Manufaktur
KRD004701,NSB0002964,KUR Kecil,50000000,21138587,60,6.0,2021-02-09,2026-01-14,5-Macet,Tanpa Agunan,Konstruksi
KRD004702,NSB0005811,Kartu Kredit,500000000,399412943,48,9.0,2024-11-22,2028-11-01,1-Lancar,Tanpa Agunan,Perdagangan
KRD004703,NSB0001278,Kredit Modal Kerja,100000000,85058494,12,12.0,2022-03-05,2023-02-28,1-Lancar,Tanpa Agunan,Perdagangan
KRD004704,NSB0004501,Kredit Investasi,100000000,13266800,36,8.0,2020-05-25,2023-05-10,1-Lancar,Personal Guarantee,Perdagangan
KRD004705,NSB0007266,KPR,500000000,146750500,240,11.0,2022-12-20,2042-09-06,2-Dalam Perhatian Khusus,Deposito,Pertanian
KRD004706,NSB0003293,KPR,1000000000,899437520,180,10.0,2024-05-04,2039-02-15,1-Lancar,Tanpa Agunan,Manufaktur
KRD004707,NSB0006829,Kartu Kredit,1000000000,362273234,12,9.5,2022-10-23,2023-10-18,1-Lancar,Tanpa Agunan,Retail
KRD004708,NSB0003292,KKB,300000000,240717832,60,12.0,2022-12-15,2027-11-19,1-Lancar,Tanpa Agunan,Jasa
KRD004709,NSB0000672,KPR,1500000000,164993191,120,8.0,2022-09-21,2032-07-30,1-Lancar,Deposito,Jasa
KRD004710,NSB0009284,Kredit Modal Kerja,250000000,111742629,48,8.5,2021-08-20,2025-07-30,1-Lancar,Personal Guarantee,Konstruksi
KRD004711,NSB0002103,KPR,1000000000,836547138,120,8.5,2025-02-01,2034-12-11,4-Diragukan,Sertifikat Tanah,Pertanian
KRD004712,NSB0003924,Kredit Investasi,1000000000,117926985,60,9.0,2021-06-10,2026-05-15,1-Lancar,Deposito,Transportasi
KRD004713,NSB0008884,Kredit Investasi,1000000000,768779746,48,8.0,2024-10-10,2028-09-19,4-Diragukan,Mesin/Peralatan,Jasa
KRD004714,NSB0002364,KUR Mikro,25000000,15489090,24,6.0,2020-12-25,2022-12-15,1-Lancar,Personal Guarantee,Transportasi
KRD004715,NSB0001132,KUR Mikro,20000000,4332848,36,6.0,2021-06-20,2024-06-04,1-Lancar,Personal Guarantee,Manufaktur
KRD004716,NSB0003746,KUR Kecil,100000000,22342577,60,6.0,2020-04-27,2025-04-01,1-Lancar,BPKB,Properti
KRD004717,NSB0000064,Kartu Kredit,250000000,90650248,36,9.5,2021-05-05,2024-04-19,1-Lancar,BPKB,Jasa
KRD004718,NSB0004446,Kredit Multiguna,250000000,191801916,48,9.5,2021-05-06,2025-04-15,2-Dalam Perhatian Khusus,BPKB,Jasa
KRD004719,NSB0007806,Kredit Modal Kerja,50000000,22560236,48,8.0,2021-04-20,2025-03-30,3-Kurang Lancar,BPKB,Jasa
KRD004720,NSB0002608,Kartu Kredit,1000000000,304822823,12,12.0,2020-07-12,2021-07-07,2-Dalam Perhatian Khusus,Personal Guarantee,Konstruksi
KRD004721,NSB0007466,KPR,750000000,277521420,120,11.0,2022-11-09,2032-09-17,1-Lancar,BPKB,Manufaktur
KRD004722,NSB0001273,Kredit Modal Kerja,100000000,25721834,24,9.0,2021-03-29,2023-03-19,5-Macet,Personal Guarantee,Pertanian
KRD004723,NSB0001198,Kredit Investasi,1000000000,393760108,36,9.5,2021-03-29,2024-03-13,1-Lancar,BPKB,Perikanan
KRD004724,NSB0006139,KUR Kecil,200000000,41387995,36,6.0,2022-10-24,2025-10-08,5-Macet,Deposito,Manufaktur
KRD004725,NSB0009280,KUR Mikro,20000000,16978704,24,6.0,2024-02-25,2026-02-14,1-Lancar,Personal Guarantee,Transportasi
KRD004726,NSB0005099,KPR,1500000000,239482494,180,8.0,2022-03-01,2036-12-12,4-Diragukan,Personal Guarantee,Konstruksi
KRD004727,NSB0000358,KKB,500000000,439765150,48,9.5,2024-02-12,2028-01-22,2-Dalam Perhatian Khusus,Sertifikat Tanah,Perikanan
KRD004728,NSB0003559,KUR Kecil,50000000,9413330,36,6.0,2020-08-13,2023-07-29,1-Lancar,Mesin/Peralatan,Transportasi
KRD004729,NSB0002213,KKB,150000000,39707394,36,11.0,2022-12-23,2025-12-07,1-Lancar,Sertifikat Tanah,Jasa
KRD004730,NSB0001630,KUR Kecil,500000000,149481125,36,6.0,2021-04-22,2024-04-06,1-Lancar,Personal Guarantee,Transportasi
KRD004731,NSB0000438,Kredit Investasi,500000000,401946126,48,10.0,2020-11-22,2024-11-01,4-Diragukan,Mesin/Peralatan,Transportasi
KRD004732,NSB0006973,KUR Kecil,50000000,32760550,60,6.0,2021-08-01,2026-07-06,2-Dalam Perhatian Khusus,Tanpa Agunan,Manufaktur
KRD004733,NSB0006542,Kredit Modal Kerja,100000000,60332936,60,10.0,2023-04-28,2028-04-01,2-Dalam Perhatian Khusus,BPKB,Retail
KRD004734,NSB0004334,Kartu Kredit,500000000,360602636,60,8.0,2022-09-10,2027-08-15,3-Kurang Lancar,BPKB,Konstruksi
KRD004735,NSB0009775,KUR Mikro,15000000,13735074,24,6.0,2021-08-10,2023-07-31,2-Dalam Perhatian Khusus,Personal Guarantee,Perikanan
KRD004736,NSB0001885,Kredit Multiguna,100000000,79226835,48,11.0,2021-08-27,2025-08-06,3-Kurang Lancar,Mesin/Peralatan,Perikanan
KRD004737,NSB0000715,KKB,100000000,13795070,60,12.0,2021-12-24,2026-11-28,1-Lancar,Deposito,Retail
KRD004738,NSB0007188,Kartu Kredit,250000000,188699956,12,7.5,2020-11-05,2021-10-31,1-Lancar,BPKB,Perikanan
KRD004739,NSB0006100,KKB,200000000,128672079,48,9.0,2024-02-20,2028-01-30,2-Dalam Perhatian Khusus,Deposito,Perdagangan
KRD004740,NSB0006986,Kartu Kredit,50000000,22679476,48,7.5,2022-07-19,2026-06-28,1-Lancar,Mesin/Peralatan,Retail
KRD004741,NSB0009370,KPR,500000000,465708303,240,10.0,2021-12-22,2041-09-08,1-Lancar,Tanpa Agunan,F&B
KRD004742,NSB0007742,KPR,1000000000,819453249,180,7.5,2023-05-08,2038-02-18,1-Lancar,BPKB,Properti
KRD004743,NSB0000959,Kartu Kredit,1000000000,683920846,24,9.5,2023-06-25,2025-06-14,1-Lancar,Sertifikat Tanah,F&B
KRD004744,NSB0005385,Kredit Modal Kerja,250000000,109687512,48,7.5,2020-01-01,2023-12-11,1-Lancar,Deposito,Manufaktur
KRD004745,NSB0007618,KUR Mikro,10000000,8435284,12,6.0,2023-01-15,2024-01-10,1-Lancar,Deposito,F&B
KRD004746,NSB0005391,Kredit Modal Kerja,250000000,96469119,12,7.5,2022-09-10,2023-09-05,2-Dalam Perhatian Khusus,Deposito,Perikanan
KRD004747,NSB0000805,KUR Kecil,300000000,257101442,60,6.0,2024-10-01,2029-09-05,1-Lancar,Mesin/Peralatan,Perdagangan
KRD004748,NSB0008898,Kredit Investasi,50000000,9157986,36,9.5,2021-12-12,2024-11-26,1-Lancar,Tanpa Agunan,F&B
KRD004749,NSB0002068,Kredit Multiguna,100000000,74174041,60,8.0,2020-05-22,2025-04-26,2-Dalam Perhatian Khusus,Deposito,Konstruksi
KRD004750,NSB0006362,Kartu Kredit,250000000,108154841,36,8.0,2024-06-03,2027-05-19,5-Macet,Tanpa Agunan,Jasa
KRD004751,NSB0002086,KKB,150000000,17684411,60,12.0,2023-12-10,2028-11-13,1-Lancar,Personal Guarantee,Perdagangan
KRD004752,NSB0004185,Kredit Multiguna,500000000,320855737,36,8.0,2020-08-03,2023-07-19,3-Kurang Lancar,Deposito,Perikanan
KRD004753,NSB0006406,KPR,1500000000,1216235538,180,9.0,2021-07-24,2036-05-06,5-Macet,Sertifikat Tanah,Konstruksi
KRD004754,NSB0002583,KUR Mikro,25000000,12897837,36,6.0,2021-03-17,2024-03-01,1-Lancar,Tanpa Agunan,Transportasi
KRD004755,NSB0009629,Kredit Investasi,50000000,15923953,60,9.5,2021-07-30,2026-07-04,1-Lancar,Personal Guarantee,Perikanan
KRD004756,NSB0009501,KPR,300000000,259648697,240,8.5,2023-04-09,2042-12-25,1-Lancar,Sertifikat Tanah,Transportasi
KRD004757,NSB0002828,Kredit Investasi,50000000,10978293,60,8.5,2024-05-22,2029-04-26,1-Lancar,Deposito,Manufaktur
KRD004758,NSB0000479,Kartu Kredit,500000000,342686305,36,8.0,2020-09-23,2023-09-08,1-Lancar,Tanpa Agunan,Perikanan
KRD004759,NSB0002931,Kredit Modal Kerja,1000000000,778998367,48,8.0,2021-11-17,2025-10-27,1-Lancar,Tanpa Agunan,Perikanan
KRD004760,NSB0003819,KPR,500000000,304062190,180,8.5,2021-06-12,2036-03-25,1-Lancar,Deposito,Properti
KRD004761,NSB0000011,Kredit Multiguna,50000000,43501816,60,8.0,2025-03-10,2030-02-12,1-Lancar,Tanpa Agunan,Manufaktur
KRD004762,NSB0009413,Kredit Multiguna,500000000,213377974,60,11.0,2023-09-09,2028-08-13,1-Lancar,Personal Guarantee,Manufaktur
KRD004763,NSB0004701,KPR,200000000,45360379,120,10.5,2023-12-21,2033-10-29,1-Lancar,Tanpa Agunan,Properti
KRD004764,NSB0004783,Kredit Multiguna,100000000,10364119,60,8.5,2022-05-02,2027-04-06,1-Lancar,BPKB,Pertanian
KRD004765,NSB0002662,Kartu Kredit,1000000000,283050601,12,8.5,2025-01-17,2026-01-12,1-Lancar,Deposito,Perdagangan
KRD004766,NSB0009658,Kredit Investasi,250000000,85855409,12,8.5,2023-08-13,2024-08-07,1-Lancar,Mesin/Peralatan,F&B
KRD004767,NSB0008180,Kartu Kredit,250000000,229662357,36,9.0,2021-05-02,2024-04-16,1-Lancar,Tanpa Agunan,Manufaktur
KRD004768,NSB0000163,Kredit Modal Kerja,250000000,161105670,60,11.0,2023-03-09,2028-02-11,1-Lancar,Deposito,Retail
KRD004769,NSB0007663,Kredit Multiguna,500000000,259393509,48,10.5,2024-02-15,2028-01-25,5-Macet,Mesin/Peralatan,Properti
KRD004770,NSB0003302,Kredit Modal Kerja,50000000,33034868,36,10.5,2021-03-05,2024-02-18,2-Dalam Perhatian Khusus,Mesin/Peralatan,F&B
KRD004771,NSB0007873,KPR,300000000,124995790,120,8.0,2020-12-30,2030-11-08,1-Lancar,Mesin/Peralatan,Manufaktur
KRD004772,NSB0000596,KPR,300000000,261816595,180,12.0,2020-07-25,2035-05-08,1-Lancar,Tanpa Agunan,Konstruksi
KRD004773,NSB0003630,KPR,200000000,145366930,120,11.0,2022-12-02,2032-10-10,1-Lancar,BPKB,Perikanan
KRD004774,NSB0000548,KUR Mikro,10000000,4534382,36,6.0,2021-11-12,2024-10-27,1-Lancar,Mesin/Peralatan,Konstruksi
KRD004775,NSB0008854,Kredit Investasi,250000000,81431916,36,9.5,2024-10-07,2027-09-22,3-Kurang Lancar,Tanpa Agunan,F&B
KRD004776,NSB0009270,Kredit Modal Kerja,500000000,122782349,48,9.5,2024-01-22,2028-01-01,1-Lancar,BPKB,Transportasi
KRD004777,NSB0002912,KKB,500000000,315906240,36,10.5,2023-12-19,2026-12-03,1-Lancar,Deposito,Pertanian
KRD004778,NSB0009684,KKB,150000000,72099021,60,10.0,2024-01-09,2028-12-13,1-Lancar,Tanpa Agunan,Properti
KRD004779,NSB0005674,Kredit Investasi,50000000,27287092,48,8.5,2021-11-21,2025-10-31,1-Lancar,Deposito,Perikanan
KRD004780,NSB0008345,Kredit Investasi,250000000,200621431,60,7.5,2024-07-11,2029-06-15,1-Lancar,Mesin/Peralatan,Properti
KRD004781,NSB0004649,KUR Mikro,10000000,7991781,24,6.0,2021-03-07,2023-02-25,2-Dalam Perhatian Khusus,Tanpa Agunan,Konstruksi
KRD004782,NSB0009314,KUR Kecil,500000000,457560261,36,6.0,2023-12-29,2026-12-13,1-Lancar,Mesin/Peralatan,Transportasi
KRD004783,NSB0002187,Kredit Multiguna,50000000,41278205,48,11.0,2022-05-28,2026-05-07,1-Lancar,Mesin/Peralatan,Manufaktur
KRD004784,NSB0005460,KPR,1000000000,670702488,180,8.0,2024-12-18,2039-10-01,1-Lancar,Deposito,Manufaktur
KRD004785,NSB0001431,KPR,750000000,300838335,120,7.5,2020-10-07,2030-08-16,1-Lancar,Tanpa Agunan,Pertanian
KRD004786,NSB0002685,KKB,150000000,80635480,36,9.0,2024-06-03,2027-05-19,1-Lancar,BPKB,Properti
KRD004787,NSB0008524,Kredit Modal Kerja,250000000,116848082,24,10.5,2023-06-18,2025-06-07,1-Lancar,Personal Guarantee,Transportasi
KRD004788,NSB0008258,Kredit Investasi,250000000,89362900,48,10.5,2022-09-06,2026-08-16,2-Dalam Perhatian Khusus,Tanpa Agunan,Jasa
KRD004789,NSB0002994,KUR Kecil,500000000,255589408,60,6.0,2022-11-11,2027-10-16,1-Lancar,Sertifikat Tanah,Jasa
KRD004790,NSB0002294,KUR Mikro,15000000,3170762,24,6.0,2023-01-05,2024-12-25,1-Lancar,Tanpa Agunan,Retail
KRD004791,NSB0006794,KUR Kecil,500000000,164544157,60,6.0,2024-04-14,2029-03-19,2-Dalam Perhatian Khusus,Sertifikat Tanah,Retail
KRD004792,NSB0004210,KKB,100000000,89183381,48,10.0,2020-01-13,2023-12-23,1-Lancar,Personal Guarantee,F&B
KRD004793,NSB0008936,KKB,500000000,238105605,48,10.5,2022-10-27,2026-10-06,2-Dalam Perhatian Khusus,Sertifikat Tanah,Pertanian
